date,state_abbreviation,state_name,doses_distributed_cumulative,doses_administered_cumulative,new_doses_distributed,new_doses_administered,new_doses_distributed_7_day_rolling_avg,new_doses_administered_7_day_rolling_avg
2021-04-23,MD,Maryland,5479380.0,4394132,110530.0,78295.0,84222.86,67507.57
2021-04-24,MD,Maryland,5544960.0,4456286,65580.0,62154.0,82491.43,75903.71
2021-04-25,MD,Maryland,5544960.0,4525719,0.0,69433.0,82491.43,66090.29
2021-04-26,MD,Maryland,5544960.0,4554368,0.0,28649.0,82491.43,63416.86
2021-04-27,MD,Maryland,5686710.0,4615758,141750.0,61390.0,75435.71,64235.71
2021-04-28,MD,Maryland,5750030.0,4672656,63320.0,56898.0,75268.57,61963.29
2021-04-29,MD,Maryland,5918070.0,4733768,168040.0,61112.0,78460.0,59704.43
2021-04-30,MD,Maryland,6023530.0,4805115,105460.0,71347.0,77735.71,58711.86
2021-05-01,MD,Maryland,6148420.0,4859616,124890.0,54501.0,86208.57,57618.57
2021-05-02,MD,Maryland,6148520.0,4886821,100.0,27205.0,86222.86,51586.0
2021-05-03,MD,Maryland,6148520.0,4912028,0.0,25207.0,86222.86,51094.29
2021-05-04,MD,Maryland,6251320.0,4946283,102800.0,34255.0,80658.57,47217.86
2021-05-05,MD,Maryland,6320050.0,5005250,68730.0,58967.0,81431.43,47513.43
2021-05-06,MD,Maryland,6486220.0,5006410,166170.0,1160.0,81164.29,38948.86
2021-05-07,MD,Maryland,6524920.0,5106380,38700.0,99970.0,71627.14,43037.86
2021-05-08,MD,Maryland,6647730.0,5171015,122810.0,64635.0,71330.0,44485.57
2021-05-09,MD,Maryland,6647830.0,5221259,100.0,50244.0,71330.0,47776.86
2021-05-10,MD,Maryland,6647830.0,5268016,0.0,46757.0,71330.0,50855.43
2021-05-11,MD,Maryland,6759460.0,5310083,111630.0,42067.0,72591.43,51971.43
2021-05-12,MD,Maryland,6847180.0,5362861,87720.0,52778.0,75304.29,51087.29
2021-05-13,MD,Maryland,6962150.0,5408440,114970.0,45579.0,67990.0,57432.86
2021-05-14,MD,Maryland,7040650.0,5463081,78500.0,54641.0,73675.71,50957.29
2021-05-15,MD,Maryland,7154150.0,5517143,113500.0,54062.0,72345.71,49446.86
2021-05-16,MD,Maryland,7154150.0,5562579,0.0,45436.0,72331.43,48760.0
2021-05-17,MD,Maryland,7154150.0,5588658,0.0,26079.0,72331.43,45806.0
2021-05-18,MD,Maryland,7247020.0,5616811,92870.0,28153.0,69651.43,43818.29
2021-05-19,MD,Maryland,7325250.0,5698385,78230.0,81574.0,68295.71,47932.0
2021-05-20,MD,Maryland,7449310.0,5758938,124060.0,60553.0,69594.29,50071.14
2021-05-21,MD,Maryland,7542560.0,5760087,93250.0,1149.0,71701.43,42429.43
2021-05-22,MD,Maryland,7603410.0,5808759,60850.0,48672.0,64180.0,41659.43
2021-05-23,MD,Maryland,7603410.0,5844931,0.0,36172.0,64180.0,40336.0
2021-05-24,MD,Maryland,7603410.0,5865636,0.0,20705.0,64180.0,39568.29
2021-05-25,MD,Maryland,7665760.0,5887740,62350.0,22104.0,59820.0,38704.14
2021-05-26,MD,Maryland,7727500.0,5990090,61740.0,102350.0,57464.29,41672.14
2021-05-27,MD,Maryland,7753840.0,6030957,26340.0,40867.0,43504.29,38859.86
2021-05-28,MD,Maryland,7762400.0,6059474,8560.0,28517.0,31405.71,42769.57
2021-05-29,MD,Maryland,7936880.0,6111631,174480.0,52157.0,47638.57,43267.43
2021-05-30,MD,Maryland,7936880.0,6112091,0.0,460.0,47638.57,38165.71
2021-01-04,ME,Maine,66250.0,31663,,,,
2021-01-05,ME,Maine,70150.0,32150,3900.0,487.0,,
2021-01-06,ME,Maine,70150.0,34201,0.0,2051.0,,
2021-01-07,ME,Maine,96475.0,37128,26325.0,2927.0,,
2021-01-08,ME,Maine,96475.0,41429,0.0,4301.0,,
2021-01-09,ME,Maine,96475.0,41429,0.0,0.0,,
2021-01-10,ME,Maine,96475.0,41429,0.0,0.0,,
2021-01-11,ME,Maine,108775.0,54945,12300.0,13516.0,6075.0,3326.0
2021-01-12,ME,Maine,132975.0,54945,24200.0,0.0,8975.0,3256.43
2021-01-13,ME,Maine,136875.0,57248,3900.0,2303.0,9532.14,3292.43
2021-01-14,ME,Maine,136875.0,61129,0.0,3881.0,5771.43,3428.71
2021-01-15,ME,Maine,136875.0,61129,0.0,0.0,5771.43,2814.29
2021-01-16,ME,Maine,136875.0,61129,0.0,0.0,5771.43,2814.29
2021-01-17,ME,Maine,136875.0,61129,0.0,0.0,5771.43,2814.29
2021-01-18,ME,Maine,136875.0,61129,0.0,0.0,4014.29,883.43
2021-01-19,ME,Maine,136875.0,73978,0.0,12849.0,557.14,2719.0
2021-01-20,ME,Maine,155800.0,76167,18925.0,2189.0,2703.57,2702.71
2021-01-21,ME,Maine,165175.0,80502,9375.0,4335.0,4042.86,2767.57
2021-01-22,ME,Maine,176400.0,86395,11225.0,5893.0,5646.43,3609.43
2021-01-23,ME,Maine,178450.0,93003,2050.0,6608.0,5939.29,4553.43
2021-01-24,ME,Maine,178450.0,99815,0.0,6812.0,5939.29,5526.57
2021-01-25,ME,Maine,178450.0,104069,0.0,4254.0,5939.29,6134.29
2021-01-26,ME,Maine,195925.0,104924,17475.0,855.0,8435.71,4420.86
2021-01-27,ME,Maine,204325.0,109183,8400.0,4259.0,6932.14,4716.57
2021-01-28,ME,Maine,208225.0,115191,3900.0,6008.0,6150.0,4955.57
2021-01-29,ME,Maine,211150.0,123207,2925.0,8016.0,4964.29,5258.86
2021-01-30,ME,Maine,212125.0,132067,975.0,8860.0,4810.71,5580.57
2021-01-31,ME,Maine,212125.0,140353,0.0,8286.0,4810.71,5791.14
2021-02-01,ME,Maine,212125.0,145786,0.0,5433.0,4810.71,5959.57
2021-02-02,ME,Maine,221875.0,145786,9750.0,0.0,3707.14,5837.43
2021-02-03,ME,Maine,226275.0,145786,4400.0,0.0,3135.71,5229.0
2021-02-04,ME,Maine,254550.0,153439,28275.0,7653.0,6617.86,5464.0
2021-02-05,ME,Maine,254550.0,159236,0.0,5797.0,6200.0,5147.0
2021-02-06,ME,Maine,254550.0,168626,0.0,9390.0,6060.71,5222.71
2021-02-07,ME,Maine,254550.0,178449,0.0,9823.0,6060.71,5442.29
2021-02-08,ME,Maine,254550.0,178449,0.0,0.0,6060.71,4666.14
2021-02-09,ME,Maine,276600.0,187512,22050.0,9063.0,7817.86,5960.86
2021-02-10,ME,Maine,285800.0,193246,9200.0,5734.0,8503.57,6780.0
2021-02-11,ME,Maine,299375.0,193246,13575.0,0.0,6403.57,5686.71
2021-02-12,ME,Maine,299375.0,193246,0.0,0.0,6403.57,4858.57
2021-02-13,ME,Maine,299375.0,193246,0.0,0.0,6403.57,3517.14
2021-02-14,ME,Maine,299375.0,193246,0.0,0.0,6403.57,2113.86
2021-02-15,ME,Maine,299375.0,193246,0.0,0.0,6403.57,2113.86
2021-02-16,ME,Maine,317850.0,238137,18475.0,44891.0,5892.86,7232.14
2021-02-17,ME,Maine,321850.0,242445,4000.0,4308.0,5150.0,7028.43
2021-02-18,ME,Maine,321850.0,242445,0.0,0.0,3210.71,7028.43
2021-02-19,ME,Maine,335375.0,268162,13525.0,25717.0,5142.86,10702.29
2021-02-20,ME,Maine,335375.0,268322,0.0,160.0,5142.86,10725.14
2021-02-21,ME,Maine,335375.0,268693,0.0,371.0,5142.86,10778.14
2021-02-22,ME,Maine,335375.0,297116,0.0,28423.0,5142.86,14838.57
2021-02-23,ME,Maine,355310.0,299427,19935.0,2311.0,5351.43,8755.71
2021-02-24,ME,Maine,387360.0,305362,32050.0,5935.0,9358.57,8988.14
2021-02-25,ME,Maine,398190.0,305397,10830.0,35.0,10905.71,8993.14
2021-02-26,ME,Maine,411790.0,305477,13600.0,80.0,10916.43,5330.71
2021-02-27,ME,Maine,416090.0,332358,4300.0,26881.0,11530.71,9148.0
2021-02-28,ME,Maine,416090.0,332999,0.0,641.0,11530.71,9186.57
2021-03-01,ME,Maine,416090.0,334009,0.0,1010.0,11530.71,5270.43
2021-03-02,ME,Maine,451450.0,334325,35360.0,316.0,13734.29,4985.43
2021-03-03,ME,Maine,465150.0,334449,13700.0,124.0,11112.86,4155.29
2021-03-04,ME,Maine,487680.0,334528,22530.0,79.0,12784.29,4161.57
2021-03-05,ME,Maine,503580.0,382117,15900.0,47589.0,13112.86,10948.57
2021-03-06,ME,Maine,503580.0,398509,0.0,16392.0,12498.57,9450.14
2021-03-07,ME,Maine,503580.0,399534,0.0,1025.0,12498.57,9505.0
2021-03-08,ME,Maine,503580.0,427445,0.0,27911.0,12498.57,13348.0
2021-03-09,ME,Maine,541780.0,432219,38200.0,4774.0,12904.29,13984.86
2021-03-10,ME,Maine,557580.0,441443,15800.0,9224.0,13204.29,15284.86
2021-03-11,ME,Maine,581920.0,442593,24340.0,1150.0,13462.86,15437.86
2021-03-12,ME,Maine,582520.0,476530,600.0,33937.0,11277.14,13487.57
2021-03-13,ME,Maine,583690.0,477511,1170.0,981.0,11444.29,11286.0
2021-03-14,ME,Maine,583690.0,510397,0.0,32886.0,11444.29,15837.57
2021-03-15,ME,Maine,583690.0,523269,0.0,12872.0,11444.29,13689.14
2021-03-16,ME,Maine,624990.0,528109,41300.0,4840.0,11887.14,13698.57
2021-03-17,ME,Maine,636990.0,528359,12000.0,250.0,11344.29,12416.57
2021-03-18,ME,Maine,666270.0,528977,29280.0,618.0,12050.0,12340.57
2021-03-19,ME,Maine,666270.0,557469,0.0,28492.0,11964.29,11562.71
2021-03-20,ME,Maine,679570.0,557814,13300.0,345.0,13697.14,11471.86
2021-03-21,ME,Maine,679570.0,558351,0.0,537.0,13697.14,6850.57
2021-03-22,ME,Maine,679570.0,595845,0.0,37494.0,13697.14,10368.0
2021-03-23,ME,Maine,713860.0,599693,34290.0,3848.0,12695.71,10226.29
2021-03-24,ME,Maine,715360.0,599839,1500.0,146.0,11195.71,10211.43
2021-03-25,ME,Maine,756610.0,620556,41250.0,20717.0,12905.71,13082.71
2021-03-26,ME,Maine,757780.0,639773,1170.0,19217.0,13072.86,11757.71
2021-03-27,ME,Maine,791220.0,656607,33440.0,16834.0,15950.0,14113.29
2021-03-28,ME,Maine,791220.0,673445,0.0,16838.0,15950.0,16442.0
2021-03-29,ME,Maine,791220.0,683925,0.0,10480.0,15950.0,12582.86
2021-03-30,ME,Maine,823870.0,687989,32650.0,4064.0,15715.71,12613.71
2021-03-31,ME,Maine,826370.0,697663,2500.0,9674.0,15858.57,13974.86
2021-04-01,ME,Maine,875990.0,715036,49620.0,17373.0,17054.29,13497.14
2021-04-02,ME,Maine,882840.0,735876,6850.0,20840.0,17865.71,13729.0
2021-04-03,ME,Maine,914940.0,756766,32100.0,20890.0,17674.29,14308.43
2021-04-04,ME,Maine,914940.0,778195,0.0,21429.0,17674.29,14964.29
2021-04-05,ME,Maine,914940.0,795748,0.0,17553.0,17674.29,15974.71
2021-04-06,ME,Maine,956470.0,798203,41530.0,2455.0,18942.86,15744.86
2021-04-07,ME,Maine,971770.0,809459,15300.0,11256.0,20771.43,15970.86
2021-04-08,ME,Maine,998660.0,829113,26890.0,19654.0,17524.29,16296.71
2021-04-09,ME,Maine,1008240.0,856186,9580.0,27073.0,17914.29,17187.14
2021-04-10,ME,Maine,1037000.0,883051,28760.0,26865.0,17437.14,18040.71
2021-04-11,ME,Maine,1037000.0,884479,0.0,1428.0,17437.14,15183.43
2021-04-12,ME,Maine,1037000.0,886525,0.0,2046.0,17437.14,12968.14
2021-04-13,ME,Maine,1065300.0,981012,28300.0,94487.0,15547.14,26115.57
2021-04-14,ME,Maine,1074270.0,947441,8970.0,-33571.0,14642.86,19711.71
2021-04-15,ME,Maine,1117280.0,966930,43010.0,19489.0,16945.71,19688.14
2021-04-16,ME,Maine,1128740.0,987358,11460.0,20428.0,17214.29,18738.86
2021-04-17,ME,Maine,1144750.0,1006549,16010.0,19191.0,15392.86,17642.57
2021-04-18,ME,Maine,1144750.0,1007762,0.0,1213.0,15392.86,17611.86
2021-04-19,ME,Maine,1144750.0,1035968,0.0,28206.0,15392.86,21349.0
2021-04-20,ME,Maine,1170180.0,1041650,25430.0,5682.0,14982.86,8662.57
2021-04-21,ME,Maine,1204480.0,1048457,34300.0,6807.0,18601.43,14430.86
2021-04-22,ME,Maine,1233010.0,1068265,28530.0,19808.0,16532.86,14476.43
2021-04-23,ME,Maine,1241960.0,1088047,8950.0,19782.0,16174.29,14384.14
2021-04-24,ME,Maine,1265690.0,1105784,23730.0,17737.0,17277.14,14176.43
2021-04-25,ME,Maine,1265690.0,1107231,0.0,1447.0,17277.14,14209.86
2021-04-26,ME,Maine,1265690.0,1108830,0.0,1599.0,17277.14,10408.86
2021-04-27,ME,Maine,1318350.0,1137578,52660.0,28748.0,21167.14,13704.0
2021-04-28,ME,Maine,1336750.0,1150672,18400.0,13094.0,18895.71,14602.14
2021-04-29,ME,Maine,1362340.0,1165567,25590.0,14895.0,18475.71,13900.29
2021-04-30,ME,Maine,1367680.0,1183324,5340.0,17757.0,17960.0,13611.0
2021-05-01,ME,Maine,1407470.0,1200539,39790.0,17215.0,20254.29,13536.43
2021-05-02,ME,Maine,1407470.0,1200802,0.0,263.0,20254.29,13367.29
2021-05-03,ME,Maine,1407470.0,1201345,0.0,543.0,20254.29,13216.43
2021-05-04,ME,Maine,1430130.0,1224746,22660.0,23401.0,15968.57,12452.57
2021-05-05,ME,Maine,1450130.0,1234253,20000.0,9507.0,16197.14,11940.14
2021-05-06,ME,Maine,1481440.0,1247314,31310.0,13061.0,17014.29,11678.14
2021-05-07,ME,Maine,1487690.0,1263442,6250.0,16128.0,17144.29,11445.43
2021-05-08,ME,Maine,1520230.0,1276596,32540.0,13154.0,16108.57,10865.29
2021-05-09,ME,Maine,1520230.0,1276858,0.0,262.0,16108.57,10865.14
2021-05-10,ME,Maine,1520230.0,1277884,0.0,1026.0,16108.57,10934.14
2021-05-11,ME,Maine,1547860.0,1306086,27630.0,28202.0,16818.57,11620.0
2021-05-12,ME,Maine,1566570.0,1313480,18710.0,7394.0,16634.29,11318.14
2021-05-13,ME,Maine,1594490.0,1324706,27920.0,11226.0,16150.0,11056.0
2021-05-14,ME,Maine,1608860.0,1337725,14370.0,13019.0,17310.0,10611.86
2021-05-15,ME,Maine,1628280.0,1349471,19420.0,11746.0,15435.71,10410.71
2021-05-16,ME,Maine,1628280.0,1349801,0.0,330.0,15435.71,10420.43
2021-05-17,ME,Maine,1628280.0,1350580,0.0,779.0,15435.71,10385.14
2021-05-18,ME,Maine,1645830.0,1373335,17550.0,22755.0,13995.71,9607.0
2021-05-19,ME,Maine,1675440.0,1380576,29610.0,7241.0,15552.86,9585.14
2021-05-20,ME,Maine,1705160.0,1393589,29720.0,13013.0,15810.0,9840.43
2021-05-21,ME,Maine,1722040.0,1409051,16880.0,15462.0,16168.57,10189.43
2021-05-22,ME,Maine,1732380.0,1422735,10340.0,13684.0,14871.43,10466.29
2021-05-23,ME,Maine,1732380.0,1424180,0.0,1445.0,14871.43,10625.57
2021-05-24,ME,Maine,1732380.0,1425083,0.0,903.0,14871.43,10643.29
2021-05-25,ME,Maine,1740600.0,1447042,8220.0,21959.0,13538.57,10529.57
2021-05-26,ME,Maine,1740700.0,1454127,100.0,7085.0,9322.86,10507.29
2021-05-27,ME,Maine,1751500.0,1462994,10800.0,8867.0,6620.0,9915.0
2021-05-28,ME,Maine,1753040.0,1471942,1540.0,8948.0,4428.57,8984.43
2021-05-29,ME,Maine,1790020.0,1480132,36980.0,8190.0,8234.29,8199.57
2021-05-30,ME,Maine,1790020.0,1480596,0.0,464.0,8234.29,8059.43
2021-01-04,MH,Marshall Islands,1200.0,0,,,,
2021-01-05,MH,Marshall Islands,1200.0,0,0.0,0.0,,
2021-01-06,MH,Marshall Islands,1200.0,0,0.0,0.0,,
2021-01-07,MH,Marshall Islands,7200.0,0,6000.0,0.0,,
2021-01-08,MH,Marshall Islands,7200.0,0,0.0,0.0,,
2021-01-09,MH,Marshall Islands,7200.0,0,0.0,0.0,,
2021-01-10,MH,Marshall Islands,7200.0,0,0.0,0.0,,
2021-01-11,MH,Marshall Islands,7200.0,577,0.0,577.0,857.14,82.43
2021-01-12,MH,Marshall Islands,13600.0,639,6400.0,62.0,1771.43,91.29
2021-01-13,MH,Marshall Islands,13600.0,649,0.0,10.0,1771.43,92.71
2021-01-14,MH,Marshall Islands,13600.0,649,0.0,0.0,914.29,92.71
2021-01-15,MH,Marshall Islands,13600.0,658,0.0,9.0,914.29,94.0
2021-01-16,MH,Marshall Islands,13600.0,658,0.0,0.0,914.29,94.0
2021-01-17,MH,Marshall Islands,13600.0,658,0.0,0.0,914.29,94.0
2021-01-18,MH,Marshall Islands,13600.0,658,0.0,0.0,914.29,11.57
2021-01-19,MH,Marshall Islands,13600.0,1282,0.0,624.0,0.0,91.86
2021-01-20,MH,Marshall Islands,13600.0,1514,0.0,232.0,0.0,123.57
2021-01-21,MH,Marshall Islands,13600.0,1991,0.0,477.0,0.0,191.71
2021-01-22,MH,Marshall Islands,13600.0,2438,0.0,447.0,0.0,254.29
2021-01-23,MH,Marshall Islands,13600.0,2873,0.0,435.0,0.0,316.43
2021-01-24,MH,Marshall Islands,13600.0,3098,0.0,225.0,0.0,348.57
2021-01-25,MH,Marshall Islands,13600.0,3098,0.0,0.0,0.0,348.57
2021-01-26,MH,Marshall Islands,13600.0,3284,0.0,186.0,0.0,286.0
2021-01-27,MH,Marshall Islands,13600.0,3538,0.0,254.0,0.0,289.14
2021-01-28,MH,Marshall Islands,13600.0,3755,0.0,217.0,0.0,252.0
2021-01-29,MH,Marshall Islands,13600.0,3928,0.0,173.0,0.0,212.86
2021-01-30,MH,Marshall Islands,13600.0,3992,0.0,64.0,0.0,159.86
2021-01-31,MH,Marshall Islands,13600.0,4127,0.0,135.0,0.0,147.0
2021-02-01,MH,Marshall Islands,13600.0,4127,0.0,0.0,0.0,147.0
2021-02-02,MH,Marshall Islands,13600.0,4258,0.0,131.0,0.0,139.14
2021-02-03,MH,Marshall Islands,21000.0,4258,7400.0,0.0,1057.14,102.86
2021-02-04,MH,Marshall Islands,21000.0,4424,0.0,166.0,1057.14,95.57
2021-02-05,MH,Marshall Islands,21000.0,4553,0.0,129.0,1057.14,89.29
2021-02-06,MH,Marshall Islands,21000.0,4740,0.0,187.0,1057.14,106.86
2021-02-07,MH,Marshall Islands,21000.0,4907,0.0,167.0,1057.14,111.43
2021-02-08,MH,Marshall Islands,21000.0,4907,0.0,0.0,1057.14,111.43
2021-02-09,MH,Marshall Islands,21000.0,5145,0.0,238.0,1057.14,126.71
2021-02-10,MH,Marshall Islands,21000.0,5260,0.0,115.0,0.0,143.14
2021-02-11,MH,Marshall Islands,21000.0,5433,0.0,173.0,0.0,144.14
2021-02-12,MH,Marshall Islands,21000.0,5609,0.0,176.0,0.0,150.86
2021-02-13,MH,Marshall Islands,21000.0,5730,0.0,121.0,0.0,141.43
2021-02-14,MH,Marshall Islands,21000.0,5938,0.0,208.0,0.0,147.29
2021-02-15,MH,Marshall Islands,21000.0,5938,0.0,0.0,0.0,147.29
2021-02-16,MH,Marshall Islands,21000.0,6455,0.0,517.0,0.0,187.14
2021-02-17,MH,Marshall Islands,21000.0,6458,0.0,3.0,0.0,171.14
2021-02-18,MH,Marshall Islands,21000.0,6760,0.0,302.0,0.0,189.57
2021-02-19,MH,Marshall Islands,21000.0,7417,0.0,657.0,0.0,258.29
2021-02-20,MH,Marshall Islands,21000.0,7733,0.0,316.0,0.0,286.14
2021-02-21,MH,Marshall Islands,21000.0,8716,0.0,983.0,0.0,396.86
2021-02-22,MH,Marshall Islands,21000.0,8926,0.0,210.0,0.0,426.86
2021-02-23,MH,Marshall Islands,21000.0,9462,0.0,536.0,0.0,429.57
2021-02-24,MH,Marshall Islands,21000.0,9995,0.0,533.0,0.0,505.29
2021-02-25,MH,Marshall Islands,21000.0,10360,0.0,365.0,0.0,514.29
2021-02-26,MH,Marshall Islands,21000.0,10745,0.0,385.0,0.0,475.43
2021-02-27,MH,Marshall Islands,21000.0,10745,0.0,0.0,0.0,430.29
2021-02-28,MH,Marshall Islands,21000.0,11197,0.0,452.0,0.0,354.43
2021-03-01,MH,Marshall Islands,21000.0,11197,0.0,0.0,0.0,324.43
2021-03-02,MH,Marshall Islands,21000.0,11351,0.0,154.0,0.0,269.86
2021-03-03,MH,Marshall Islands,35000.0,11351,14000.0,0.0,2000.0,193.71
2021-03-04,MH,Marshall Islands,35000.0,12111,0.0,760.0,2000.0,250.14
2021-03-05,MH,Marshall Islands,35000.0,12592,0.0,481.0,2000.0,263.86
2021-03-06,MH,Marshall Islands,35000.0,13292,0.0,700.0,2000.0,363.86
2021-03-07,MH,Marshall Islands,35000.0,13742,0.0,450.0,2000.0,363.57
2021-03-08,MH,Marshall Islands,35000.0,13742,0.0,0.0,2000.0,363.57
2021-03-09,MH,Marshall Islands,35000.0,14523,0.0,781.0,2000.0,453.14
2021-03-10,MH,Marshall Islands,35600.0,14987,600.0,464.0,85.71,519.43
2021-03-11,MH,Marshall Islands,35600.0,15516,0.0,529.0,85.71,486.43
2021-03-12,MH,Marshall Islands,35600.0,15896,0.0,380.0,85.71,472.0
2021-03-13,MH,Marshall Islands,35600.0,16007,0.0,111.0,85.71,387.86
2021-03-14,MH,Marshall Islands,35600.0,16007,0.0,0.0,85.71,323.57
2021-03-15,MH,Marshall Islands,35600.0,16007,0.0,0.0,85.71,323.57
2021-03-16,MH,Marshall Islands,35600.0,16100,0.0,93.0,85.71,225.29
2021-03-17,MH,Marshall Islands,35600.0,17112,0.0,1012.0,0.0,303.57
2021-03-18,MH,Marshall Islands,35600.0,17112,0.0,0.0,0.0,228.0
2021-03-19,MH,Marshall Islands,35600.0,17112,0.0,0.0,0.0,173.71
2021-03-20,MH,Marshall Islands,35600.0,18039,0.0,927.0,0.0,290.29
2021-03-21,MH,Marshall Islands,35600.0,18873,0.0,834.0,0.0,409.43
2021-03-22,MH,Marshall Islands,35600.0,18873,0.0,0.0,0.0,409.43
2021-03-23,MH,Marshall Islands,35600.0,18873,0.0,0.0,0.0,396.14
2021-03-24,MH,Marshall Islands,35800.0,19083,200.0,210.0,28.57,281.57
2021-03-25,MH,Marshall Islands,35800.0,19343,0.0,260.0,28.57,318.71
2021-03-26,MH,Marshall Islands,35800.0,19871,0.0,528.0,28.57,394.14
2021-03-27,MH,Marshall Islands,35800.0,19871,0.0,0.0,28.57,261.71
2021-03-28,MH,Marshall Islands,35800.0,20014,0.0,143.0,28.57,163.0
2021-03-29,MH,Marshall Islands,35800.0,20342,0.0,328.0,28.57,209.86
2021-03-30,MH,Marshall Islands,35800.0,20342,0.0,0.0,28.57,209.86
2021-03-31,MH,Marshall Islands,35800.0,20512,0.0,170.0,0.0,204.14
2021-04-01,MH,Marshall Islands,35800.0,20689,0.0,177.0,0.0,192.29
2021-04-02,MH,Marshall Islands,35800.0,20923,0.0,234.0,0.0,150.29
2021-04-03,MH,Marshall Islands,35800.0,21328,0.0,405.0,0.0,208.14
2021-04-04,MH,Marshall Islands,35800.0,21785,0.0,457.0,0.0,253.0
2021-04-05,MH,Marshall Islands,35800.0,21785,0.0,0.0,0.0,206.14
2021-04-06,MH,Marshall Islands,35800.0,21952,0.0,167.0,0.0,230.0
2021-04-07,MH,Marshall Islands,51300.0,22127,15500.0,175.0,2214.29,230.71
2021-04-08,MH,Marshall Islands,51300.0,22507,0.0,380.0,2214.29,259.71
2021-04-09,MH,Marshall Islands,51300.0,22507,0.0,0.0,2214.29,226.29
2021-04-10,MH,Marshall Islands,51300.0,23003,0.0,496.0,2214.29,239.29
2021-04-11,MH,Marshall Islands,51300.0,23156,0.0,153.0,2214.29,195.86
2021-04-12,MH,Marshall Islands,51300.0,23233,0.0,77.0,2214.29,206.86
2021-04-13,MH,Marshall Islands,51300.0,23445,0.0,212.0,2214.29,213.29
2021-04-14,MH,Marshall Islands,51300.0,23445,0.0,0.0,0.0,188.29
2021-04-15,MH,Marshall Islands,51300.0,23566,0.0,121.0,0.0,151.29
2021-04-16,MH,Marshall Islands,51300.0,23826,0.0,260.0,0.0,188.43
2021-04-17,MH,Marshall Islands,51300.0,24248,0.0,422.0,0.0,177.86
2021-04-18,MH,Marshall Islands,51300.0,24248,0.0,0.0,0.0,156.0
2021-04-19,MH,Marshall Islands,51300.0,24673,0.0,425.0,0.0,205.71
2021-04-20,MH,Marshall Islands,51300.0,24673,0.0,0.0,0.0,175.43
2021-04-21,MH,Marshall Islands,51300.0,25007,0.0,334.0,0.0,223.14
2021-04-22,MH,Marshall Islands,51300.0,25393,0.0,386.0,0.0,261.0
2021-04-23,MH,Marshall Islands,51300.0,25394,0.0,1.0,0.0,224.0
2021-04-24,MH,Marshall Islands,51300.0,25394,0.0,0.0,0.0,163.71
2021-04-25,MH,Marshall Islands,51300.0,25394,0.0,0.0,0.0,163.71
2021-04-26,MH,Marshall Islands,51300.0,25737,0.0,343.0,0.0,152.0
2021-04-27,MH,Marshall Islands,51300.0,25794,0.0,57.0,0.0,160.14
2021-04-28,MH,Marshall Islands,51300.0,26072,0.0,278.0,0.0,152.14
2021-04-29,MH,Marshall Islands,51300.0,26519,0.0,447.0,0.0,160.86
2021-04-30,MH,Marshall Islands,51300.0,26519,0.0,0.0,0.0,160.71
2021-05-01,MH,Marshall Islands,51300.0,26843,0.0,324.0,0.0,207.0
2021-05-02,MH,Marshall Islands,51300.0,26843,0.0,0.0,0.0,207.0
2021-05-03,MH,Marshall Islands,51300.0,27072,0.0,229.0,0.0,190.71
2021-05-04,MH,Marshall Islands,51300.0,27154,0.0,82.0,0.0,194.29
2021-05-05,MH,Marshall Islands,51300.0,27154,0.0,0.0,0.0,154.57
2021-05-06,MH,Marshall Islands,51300.0,27154,0.0,0.0,0.0,90.71
2021-05-07,MH,Marshall Islands,51300.0,27154,0.0,0.0,0.0,90.71
2021-05-08,MH,Marshall Islands,51300.0,28356,0.0,1202.0,0.0,216.14
2021-05-09,MH,Marshall Islands,51300.0,28404,0.0,48.0,0.0,223.0
2021-05-10,MH,Marshall Islands,51300.0,28404,0.0,0.0,0.0,190.29
2021-05-11,MH,Marshall Islands,51300.0,28478,0.0,74.0,0.0,189.14
2021-05-12,MH,Marshall Islands,51300.0,28478,0.0,0.0,0.0,189.14
2021-05-13,MH,Marshall Islands,51300.0,28726,0.0,248.0,0.0,224.57
2021-05-14,MH,Marshall Islands,51300.0,28726,0.0,0.0,0.0,224.57
2021-05-15,MH,Marshall Islands,51300.0,28726,0.0,0.0,0.0,52.86
2021-05-16,MH,Marshall Islands,51300.0,28858,0.0,132.0,0.0,64.86
2021-05-17,MH,Marshall Islands,51300.0,29328,0.0,470.0,0.0,132.0
2021-05-18,MH,Marshall Islands,51300.0,29328,0.0,0.0,0.0,121.43
2021-05-19,MH,Marshall Islands,51300.0,29454,0.0,126.0,0.0,139.43
2021-05-20,MH,Marshall Islands,51300.0,29526,0.0,72.0,0.0,114.29
2021-05-21,MH,Marshall Islands,51300.0,29605,0.0,79.0,0.0,125.57
2021-05-22,MH,Marshall Islands,51300.0,29605,0.0,0.0,0.0,125.57
2021-05-23,MH,Marshall Islands,51300.0,29605,0.0,0.0,0.0,106.71
2021-05-24,MH,Marshall Islands,51300.0,29605,0.0,0.0,0.0,39.57
2021-05-25,MH,Marshall Islands,51300.0,29738,0.0,133.0,0.0,58.57
2021-05-26,MH,Marshall Islands,51300.0,29738,0.0,0.0,0.0,40.57
2021-05-27,MH,Marshall Islands,51300.0,29738,0.0,0.0,0.0,30.29
2021-05-28,MH,Marshall Islands,51300.0,29777,0.0,39.0,0.0,24.57
2021-05-29,MH,Marshall Islands,51300.0,29929,0.0,152.0,0.0,46.29
